New Site up Today,New-Site-up-Today,"<p style=""clear: both""><a href=""http://www.fekke.com/blog/images/NewSiteupToday_AE8A/mvclogolandingpage.png""><img style=""border-bottom: 0px; border-left: 0px; margin: 5px; display: inline; border-top: 0px; border-right: 0px"" title=""mvc-logo-landing-page"" border=""0"" alt=""mvc-logo-landing-page"" align=""left"" src=""http://www.fekke.com/blog/images/NewSiteupToday_AE8A/mvclogolandingpage_thumb.png"" width=""142"" height=""58"" /></a> I switched to a new web host yesterday. My previous site was written in ColdFusion. <a href=""http://www.fekke.com"" target=""_blank"">This</a> site is written in <a href=""http://asp.net/mvc"" target=""_blank"">ASP.NET MVC</a>. I really like this new framework from Microsoft. I have not abandoned ColdFusion, but for the last few years I have been developing for .NET. I felt that it made since to switch my site over to .NET since that what I have been using for most of my development.</p>  <p style=""clear: both"">I am using <a href=""http://www.dotnetblogengine.net/"" target=""_blank"">BlogEngine.NET</a> for my blogging software. I looked at <a href=""http://www.codeplex.com/oxite"" target=""_blank"">Oxite</a>, but it was still in beta when I looked at it. </p>  <br style=""clear: both"" class=""final-break"" />",2011-01-18 03:24:16.000,markdown
Presenting on jQuery at Jaxdug Meeting Today,Presenting-on-jQuery-at-Jaxdug-Meeting-Today,<p>I will be presenting on <a href=""http://jquery.com"" target=""_blank"">jQuery</a> at the <a href=""http://jaxdug.com"" target=""_blank"">Jaxdug</a> tonight at 6:00 PM. jQuery is a lightweight JavaScript library that helps add interactivity to web pages and manipulated the DOM more easily. </p>,2011-01-18 03:24:16.000,markdown
ColdFusion 9 out today and JaxFusion,ColdFusion-9-out-today-and-JaxFusion,<p>The new version of ColdFusion 9 has been released today. This will be he subject of tonight's JaxFusion meeting. The meeting will be at Andromedia Systems in Orange Park at 7:00 PM. </p>,2011-01-18 03:24:16.000,markdown
"John Lyons presenting on Game development using Mono, Unity3d and Blender",John-Lyons-presenting-on-Game-development-using-Mono-Unity3d-and-Blender,"<p>&nbsp;</p>
<p>John Lyons will be presenting on Game development using Mono, Unity3d and Blender at the next <a href=""http://www.jaxdug.com/"" target=""_blank"">JaxDug meeting</a>.</p>
<p>Unity is an integrated authoring tool for creating 3D video games and interactive presentatons on Windows, Mac, Wii and iPhone platforms.</p>
<p>&nbsp;</p>",2011-01-18 03:24:16.000,markdown
Next JaxFusion meeting on October 5th,Next-JaxFusion-meeting-on-October-5th,"<p>The next <a href=""http://www.jaxfusion.org"" target=""_blank"">JaxFusion</a> will be on October 5th at 7PM. The meeting will be held at ASI in Orange Park. ASI is located at <a href=""http://maps.google.com/maps?f=q&hl=en&geocode=&q=330+Crossing+Boulevard+Suite+300,+Orange+Park,+Florida+32073&sll=36.825382,-76.067759&sspn=0.01168,0.020771&ie=UTF8&g=330+Crossing+Boulevard+Suite+300,+Orange+Park,+Florida+32073&ll=30.18724,-81.717682&spn=0"" target=""_blank"">330 Crossing Blvd Orange Park, FL 32073</a>.</p><p>
</p><p>
There will be two presentations. One will cover the new features in ColdFusion 9. The other will cover hybrid iPhone ColdFusion apps. </p>",2011-01-18 03:24:16.000,markdown
iPhone Presentation up on he main site,iPhone-Presentation-up-on-he-main-site,"<p>I have posted my presentations from the annual Jacksonville code camp on this <a href=""http://www.fekke.com/index.cfm?fuseaction=home.presentations"" target=""_blank"">site</a>. Thanks to everybody who came out to code camp this weekend.</p><p>
</p><p>
The iPhone development presentation and the ASP.NET MVC presentation are both in Microsoft Powerpoint format. </p>",2011-01-18 03:24:17.000,markdown
iPhone development at Jax Code Camp tomorrow,iPhone-development-at-Jax-Code-Camp-tomorrow,<p><p>The annual Jacksonville <a href=""http://www.jaxcodecamp.com"" target=""_blank"">code camp</a> is tomorrow. I will be giving a presentation on iPhone and COCOA development.  There will be a lot of presentations on SQL Server and .NET as well. I am looking forward to seeing some of the .NET 4 presentations.</p></p>,2011-01-18 03:24:17.000,markdown
Why Internet Explorer 6 will not Die,Why-Internet-Explorer-6-will-not-Die,"<p>There have been a lot of posts on the interwebs this Summer on supporting Internet Explorer 6 (IE6). Recently on the Digg blog there was a <a href=""http://blog.digg.com/?p=878"" target=""_blank"">post</a> from one of the engineers that they have very low usage from IE6 at this point, so they are dropping support.</p><p>
</p><p>
Ina Fried also had a <a href=""http://news.cnet.com/8301-13860_3-10309072-56.html?tag=mncol"" target=""_blank"">post</a> on how Microsoft is having a hard time getting companies to upgrade to newer version of IE. I am currently building web applications for business users, and as much as I would like to stop supporting IE6 it still has a 40 percent market share in the financial sector.</p><p>
</p><p>
A lot of the problem stems from the fact that most companies are deploying desktops with Windows XP and IE6. IE6 was released in 2001, and has really started to show its age. Some of the problems have been that it does not support W3C standards fully, poor CSS support, security bugs as well as Javascript interpreter bugs.</p><p>
</p><p>
Even though IE7 and IE8 have improved on the standards and security, there are still major problems with the Javascript bugs.</p><p>
</p><p>
Hopefully with Windows 7 coming out soon, more companies will start to upgrade their PCs with this new operating system.</p>",2011-01-18 03:24:17.000,markdown
ColdFusion 9 Beta out now on Adobe Labs,ColdFusion-9-Beta-out-now-on-Adobe-Labs,"<p>Adobe has released public beta's now of ColdFusion 9 and Bolt (ColdFusion Builder) on <a href=""http://labs.adobe.com"" target=""_blank"">Adobe Labs</a>. A lot of attention has been payed to the new IDE, probably overshadowing the new server features.</p><p>
</p><p>
Adobe has been receiving feedback from a language group about new language features that the community would like to have added to CF9. Some of these new features include CFFinally, CFContinue and CFIMAP.</p><p>
</p><p>
CFScript now has full language features. You can write CFCs completely in CFScript. I am really excited about this release of ColdFusion. </p>",2011-01-18 03:24:17.000,markdown
iPhone Development First Observations,iPhone-Development-First-Observations,"<p><p>I recently started developing some iPhone applications and registered in the iPhone SDK program at Apple. As Apple typically does, they have sworn me to secrecy about their new iPhone APIs.  It has been fun planing around with Apple's development tools. If you use a Mac, the development tools are are free. On the Mac there are already a lot of options for developing application. I have used the Mac for years for doing my ColdFusion, Flex/Air and Java server development. Up until a couple of months ago I have never bothered to actually use Apple's tools such as xcode and Interface builder. Xcode will allow you to build applications using many different languages including AppleScript, Ruby, Python, Java and C++.  The iPhone is a different animal. You can only develop using Objective C or C++. By default Objective C is Apple's language of choice. One of the key reasons Apple has given for this limited choice are the limited resources of the iPhone. As advanced as the iPhone is, it is using an Arm processor with 128 MB of RAM.  On the Mac you can use a garbage collector when developing Obj-C applications, but this is not an option on the iPhone. You are required to do your own memory management. Obj-C uses pointers for non-primitive objects, but Apple has actually implemented a nice framework that helps you manage your memory.  Obj-C, like C++ uses header files. Your header files typically contain your interface, while you code file contains the implementation. This is one of the things that has kept me from ever doing any C++ development. I always have felt writing a header file is like having to write the same code twice.  So far I am finding Objective C to be a language that is somewhere in between C++ and Java in its ease of use. Another thing that C developers will find weird is the SmallTalk like syntax. A typical call to create a new object might look like the following example;</p></p><p>
<p>[code:c#]</p></p><p>
<p>NSObject *myObject = [[NSObject alloc] init];</p></p><p>
<p>[/code]</p></p><p>
<p>The same call in Java would look like this;</p></p><p>
<p>[code:c#]</p></p><p>
<p>[code:c#]NSObject myObject = new NSObject(); [/code]></p></p><p>
<p>[code:c#][/code][/code]></p></p><p>
<p>I intend on blogging about my experiences with the Cocoa Framework. I am also trying to start a Cocoa user group here in Jacksonville. I am giving a presentation on iPhone development at this years <a href=""http://www.jaxcodecamp.com"" target=""_blank"">Jacksonville Code Camp</a>. If you are interested in joining this group, please send me a buzz.</p></p>",2011-01-18 03:24:17.000,markdown
Jax Code Camp 2009 coming this August,Jax-Code-Camp-2009-coming-this-August,"<p>The planning has begun for the next <a href=""http://www.jaxcodecamp.com/"" target=""_blank"">Jacksonville Code Camp</a>. The next code camp will be this August at the UNF campus. If you are not familiar with the Code Camp, it is a free one day development conference put on by the local development community.</p><p>
</p><p>
One of the things we tried to do last year was to have differing development technologies presented on at the camp. We had a presentation from the Ruby Jax group, as well as several presentations on Adobe Air and Flex.</p><p>
</p><p>
The conference is still looking for speakers and volunteers. If there is a subject you would like to present on, please submit your presentation subject at the <a href=""http://www.jaxcodecamp.com/"" target=""_blank"">web site</a>. </p>",2011-01-18 03:24:17.000,markdown
ASP.NET MVC Presentation now up on Fekke.com,ASPNET-MVC-Presentation-now-up-on-Fekkecom,"<p>I added my <a href=""http://www.fekke.com/ASPNETMVC.ppt"" target=""_blank"">ASP.NET MVC presentation</a> to my presentations <a href=""http://www.fekke.com/index.cfm?fuseaction=home.presentations"" target=""_blank"">page</a> on Fekke.com. I have not posted my code from the presentation on my site yet, but you download samples from <a href=""http://asp.net/mvc"" target=""_blank"">asp.net/mvc</a>. </p>",2011-01-18 03:24:17.000,markdown
ASP.NET MVC Presentation Tonight at JaxDug User Group,ASPNET-MVC-Presentation-Tonight-at-JaxDug-User-Group,"<p>I am giving a presentation tonight on the ASP.NET MVC web application framework at the <a href=""http://www.jaxdug.com"" target=""_blank"">Jaxdug</a>. If you have not come out to a Jaxdug meeting before, you should. They do a good job of covering new development technology.</p><p>
</p><p>
I will post the slides up on this website tonight after the presentation. </p>",2011-01-18 03:24:17.000,markdown
